Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score ,NND,NRI,Reference_ID
2143,DESOTO ISLAMIC CENTER. AND CEMETERY Ã™Â…Ã˜Â³Ã˜Â¬Ã˜Â¯ Ã˜Â³Ã™ÂŠÃ˜Â¯Ã™Â†Ã˜Â§ Ã˜Â¥Ã˜Â¨Ã˜Â±Ã˜Â§Ã™Â‡Ã™ÂŠÃ™Â…,4600 Church Road,Horn Lake,MS,38637,,,,,,,,,,,3292
2144,Oxford Masjid,401 McElroy Drive,Oxford,MS,38655,,,,1999,,https://www.arabnews.com/muslims-mississippi-playing-vital-role,,,,,662
2145,Oxford Mosque,403 McElroy Drive,Oxford,MS,38655,,,,,,,,,,,3291
2146,MSA Mosala,133 Dormitory Row West,University,MS,38677,,,,,,,,,,,3290
2147,Greenville Masjid,"Greenville, MS 38703, USA",Greenville,MS,38703,,,,,,,,,,,3293
2148,"The Islamic Society of Delta Mississippi (Cleveland, Mississippi)",672 MS-446,Boyle,MS,38730,,,,-,No Basic Information,,,,,,2468
2149,Masjid Bilal,202 Green St W,Mound Bayou,MS,38762,,,,-,No Basic Information,No Website,,,,,1838
2150,The New Nation of Islam,5306 Red Lick Rd,Lorman,MS,39096,,,,1999,,"https://www.causeiq.com/organizations/muhammads-university-of-the-new-islam,311630853/",,,,,2470
2151,Magnolia Islamic Center,1465 Hwy 51,Madison,MS,39110,,,,2012,,https://www.arabnews.com/muslims-mississippi-playing-vital-role,,,,,1539
2152,Islamic Center of Vicksburg,6705 Paxton rd,Vicksburg,MS,39180,,,,2003,,https://www.arabnews.com/muslims-mississippi-playing-vital-role,,,,,1367
2153,International Museum of Muslim Cultures,201 East Pascagoula Street,Jackson,MS,39201,,,,,,,,,,,3295
2154,Masjid Umar Bin Khattab,2533 Old Mcdowell rd,Jackson,MS,39204,,,,2006,,https://www.arabnews.com/muslims-mississippi-playing-vital-role,,,,,1988
2155,Masjid Muhammad Islamic Comple,6100 Floral Drive,Jackson,MS,39206,,,,1998,,https://www.arabnews.com/muslims-mississippi-playing-vital-role,,,,,2463
2156,Islamic Center of Mississipi and Alabama,4329 Hwy 45 N,Meridian,MS,39301,,,,2015,,https://www.intellispect.co/organizations/471627345-islamic-center-of-mississippi-&-alabama-inc,,,,,2471
2157,Islamic Center of Hattiesburg/Masjid Al Huda,211 N 25th Ave,Hattiesburg,MS,39401,,,,2008,,https://prayersconnect.com/mosques/84054314-islamic-center-of-hattiesburg-hattiesburg-mississippi-united-states,,,,,2464
2158,Oak Grove Musalla,4956 Old Hwy 11 No.1A,Hattiesburg,MS,39402,,,,-,Information Without Year,https://ogchurch.life/our-history/,,,,,2125
2159,Masjid Al Halim,16 Al-Halim Rd,Sumrall,MS,39482,,,,1995,,https://www.7cups.com/local/us/ms/sumrall/faith/masjid-al-halim-new-66325702782,,,,,1594
2160,Biloxi Islamic Center,205 Keller Avenue,Biloxi,MS,39501,,,,1996,,"https://www.causeiq.com/organizations/american-muslim-mission-center-of-biloxi,640749564/",,,,,479
2161,Gulfport Islamic Center,4226 Central St,Gulfport,MS,39501,,,,2012,,https://prayersconnect.com/mosques/84051776-gulfport-islamic-center-gulfport-mississippi-united-states,,,,,2465
2162,Keesler Air Force Base Islamic Center,2003 Meadows Dr,Biloxi,MS,39534,,,,-,Information Without Year,https://discover.biloxi.ms.us/keesler-air-force-base/,,,,,2467
2163,Hickory Hill Country Club and Resort,900 Hickory Hill Drive,Gautier,MS,39553,,,,,,,,,,,3294
2164,Fallou,2 Fallout Lane,Woodville,MS,39669,,,,,,,,,,,3289
2165,Islamic Center of Mississippi,204 Herbert St,Starkville,MS,39759,,,,1998,,https://www.arabnews.com/muslims-mississippi-playing-vital-role,,,,,1288
2166,Billings Islamic Center,630 Logan Ln,Billings,MT,59105,,,,2011,,https://www.iqrasense.com/islam-in-america/muslims-in-billings-montana-usa-islamic-centers-and-mosques.html,,,,,992
2167,Islamic Center of Bozeman,301 N 15th Ave,Bozeman,MT,59715,,,,2006,,https://prayersconnect.com/mosques/84042062-islamic-center-of-bozeman-bozeman-montana-united-states,,,,,1212
2168,Missoula Islamic Society,715 Kensington Ave #17,Missoula,MT,59801,,,,2022,,"https://www.causeiq.com/organizations/montana-islamic-society,842786732/",,,,,2839
2169,Annoor Islamic Center,1435 Lake Cottage rd,Clemmons,NC,27012,,,,2004,,https://clemmonsislamiccenter.org/about-us/,,,,,948
2170,Masjid Ul Muminun,1500 Harriet Tubman Dr.,Winston-Salem,NC,27105,,,,1980,,https://www.masjidalmuminun336.org/,,,,,1980
2171,Community Mosque of Winston-Salem,1419 Waughtown st,Winston-Salem,NC,27107,,,,1992,,https://communitymosque.com/our-history,,,,,1036
2172,Islamic Center of Asheboro,203 Brittian st,Asheboro,NC,27203,,,,-,Information Without Year,(336) 521-0690,,,,,958
2173,Islamic Center of Asheboro,203 Brittain Street,Asheboro,NC,27203,,,,-,No Basic Information,,,,,,2791
2174,Burlington Mosque,1908 S Mebane St,Burlington,NC,27215,,,,-,No Basic Information,,,,,,2543
2175,Islamic Center of Triad,1203 Francis Daily Court,Greensboro,NC,27235,,,,2018,,http://www.islamiccenterofthetriad.com/,,,,,391
2176,Islamic Center of High Point,200 W Market Center Dr,High Point,NC,27260,,,,1996,,https://icohp.org/About.html,,,,,2548
2177,TMC - Triad Muslim Community Masjid Al-Noor,645 Greensboro Road,High Point,NC,27260,,,,2015,,https://www.triadmuslims.org,,,,,2807
2178,Community Mosque of High Point,222 Spring Hill Church rd,High Point,NC,27262,,,,2010,,"https://www.causeiq.com/organizations/community-mosque-of-high-point,561706376/",,,,,1035
2179,Islamic Society of High Point,2759 Allen Jay Road,High Point,NC,27263,,,,-,No Basic Information,,,,,,2800
2180,Muslim Community Center of Jamestown (MCCJ),5043 Harvey Road,Jamestown,NC,27282,,,,-,No Basic Information,,,,,,2811
2181,Islamic Center of Reidsville,513 S Main Street,Reidsville,NC,27320,,,,-,No Basic Information,,,,,,2806
2182,Al Awda to Allah Masjid,1360 Osgood Road,Sanford,NC,27330,,,,-,Information Without Year,,,,,,2813
2183,Islamic Center of Sanford,403 W Makepeace Street,Sanford,NC,27330,,,,-,No Basic Information,,,,,,2799
2184,Paif Center,1315 NC-61,Whitsett,NC,27377,,,,-,No Basic Information,,,,,,2814
2185,Islamic Center of Greensboro,2023 16th Street,Greensboro,NC,27405,,,,2000,,https://icgmasjid.org/history/,,,,,1253
2186,Masjid Ahl Al-Sunnah,2911 E Market Street,Greensboro,NC,27405,,,,1996,,https://prayersconnect.com/mosques/84091913-masjid-ahlus-sunnah-greensboro-north-carolina-united-states,,,,,1582
2187,ICT - Islamic Center of the Triad,1203 Frances Daily Ct,Greensboro,NC,27409,,,,1994,,https://icgmasjid.org/history/,,,,,2539
2188,Masjid AlQuds,4930 Mary Street A,Greensboro,NC,27409,,,,-,No Basic Information,,,,,,2808
2189,Masjid Elquds,4390 Mary st,Greensboro,NC,27409,,,,1982,,https://prayersconnect.com/mosques/84081741-masjid-al-quds-islamic-center-of-the-triad-greensboro-north-carolina-united-states,,,,,1863
2190,Islamic Center of Apex,733 Center st,Apex,NC,27502,,,,2009,,https://apexmosque.org/about-us/,,,,,1200
2191,Cary Masjid,1076 E Chatham st,Cary,NC,27511,,,,2004,,https://www.carymasjid.org/about-us/,,,,,1021
2192,Islamic Center of Cary,1155 W Chatham St,Cary,NC,27511,,,,2004,,https://ummahplaces.com/listing/islamic-center-of-cary/,,,,,2538
2193,Chapel Hill Islamic Society,103 Stateside Dr.,Chapel Hill,NC,27514,,,,2017,,https://www.heraldsun.com/news/local/counties/orange-county/article158032369.html,,,,,1027
2194,Islamic Center of Clayton,4775 Barber Mill Road,Clayton,NC,27520,,,,-,Information Without Year,,,,,,2793
2195,Alnoor Islamic Center,6317 Sunset Lake Road,Fuquay-Varina,NC,27526,,,,2020,,https://alnooric.org/history/,,,,,723
2196,Almustafa Center,1613 Miriam Ave,Garner,NC,27529,,,,1997,,https://www.facebook.com/groups/585112428607242/,,,,,2804
2197,Islamic Center of Goldsboro,506 Fedelon Trail,Goldsboro,NC,27530,,,,2012,,https://thigmos.com/islamic-center-of-goldsboro/about,,,,,2788
2198,Masjid Al-Saliheen,522 S Slocumb st,Goldsboro,NC,27531,,,,2000,,"https://www.causeiq.com/organizations/wayne-county-islamic-society,562097882/",,,,,1761
2199,Selma Islamic Center,108 East Fayetteville Street,Micro,NC,27555,,,,-,Information Without Year,,,,,,2802
2200,IAR Page Road,3104 Page Road,Morrisville,NC,27560,,,,2001,,https://raleighmasjid.org/about-us/our-story/,,,,,2812
2201,Islamic Center of Morrisville,107 Quail Fields Ct,Morrisville,NC,27560,,,,2009,,https://www.icmnc.org,,,,,1293
2202,Islamic Center of Smithfield,3020 South Brightleaf Boulevard,Smithfield,NC,27577,,,,2014,,https://smithfieldmasjid.org,,,,,2785
2203,Al-Salam Islamic Center,110 Lord Anson Dr,Raleigh,NC,27601,,,,2012,,"https://alsalamfoundation.org/#:~:text=Al%20Salam%20Foundation%20is%20a%20non%2Dprofit%20Islamic,peaceful%20relations%20with%20people%20of%20other%20faiths**",,,,,915
2204,"The Mosque of the Late King Khalid bin Abdul-Aziz Al-Saud, Inc.",130 Martin Luther King Jr Blvd,Raleigh,NC,27601,,,,1980,,https://ummahplaces.com/listing/the-mosque-of-the-late-king-khalid-bin-abdul-aziz-al-saud-inc/,,,,,2541
2205,Masjid An-Noor al-Muhammadi,3620 Tryon Rd,Raleigh,NC,27606,,,,2009,,(708) 212-9101,,,,,2550
2206,Islamic Association of Raleigh,808 Atwater Street,Raleigh,NC,27607,,,,1985,,https://raleighmasjid.org/about-us/our-story/,,,,,452
2207,Madinah Quran and Youth Center,1329 Ridge Road,Raleigh,NC,27607,,,,2020,,https://www.mqyc.org/about/,,,,,2796
2208,As Salaam Islamic Center,1214 E Lenoir St,Raleigh,NC,27610,,,,2003,,"https://www.causeiq.com/organizations/as-salaam-islamic-center,562195320/",,,,,451
2209,Raleigh Islamic Institute,3209 Gresham Lake Rd Suite #131,Raleigh,NC,27615,,,,2010,,https://prayersconnect.com/mosques/84039794-raleigh-islamic-institute-raleigh-north-carolina-united-states,,,,,2549
2210,Muslim Youth and Community Center (aka North Raleigh Masjid),5017 Deah Way,Raleigh,NC,27616,,,,2006,,https://en.halalguide.me/riserch-trayengl-park/mechet/north-raleigh-masjid,,,,,2542
2211,Ar-Razzaq Islamic Center,1009 W Chapel Hill St,Durham,NC,27701,,,,1971,,https://indyweek.com/news/durham/exhibit-museum-durham-history-chronicles-oldest-muslim-community-north-carolina/,,,,,10
2212,IABAT Center,2200 S Miami Boulevard,Durham,NC,27703,,,,1998,,https://www.iabat.org/about,,,,,2790
2213,North Durham Islamic Association,2609  West Carver Street,Durham,NC,27705,,,,2011,,https://ndmnc.org/our-history,,,,,2121
2214,ED. Mohammed Islamic Center,1308 Fayetteville st,Durham,NC,27707,,,,1958,,https://library.duke.edu/exhibits/2022/ArRazzaq,,,,,2228
2215,Jama Ibad Ar Rahman,3034 Fayetteville St,Durham,NC,27707,,,,1981,,https://ibadarrahman.org/history/,,,,,2545
2216,Jamaat Ibad Ar-Rahman,3034 Fayetville St,Durham,NC,27707,,,,1989,,https://ibadarrahman.org/history/,,,,,117
2217,Muhammad Mosque #34,826 Fayetteville Street #106,Durham,NC,27707,,,,-,No Basic Information,,,,,,2801
2218,Jamaat Ibad Ar-Rahman,5122 Revere Road,Durham,NC,27713,,,,2009,,https://ibadarrahman.org/history/,,,,,2794
2219,Masjid Tawheed Wa Sunnah,3714 S Alston Ave,Durham,NC,27713,,,,2017,,"https://www.causeiq.com/organizations/markaz-tawheed-wa-sunnah,474474608/",,,,,2540
2220,Masjid Al Huda,1513 Memory Lane,Rocky Mount,NC,27804,,,,-,No Basic Information,(252) 985-1195,,,,,1598
2221,Masjid Al Rahman Islamic Center ,516 N Pine Street ,Rocky Mount,NC,27804,,,,2023,,https://masjidalrahman.net/about/,,,,,2803
2222,Al-Nur Cultural Center,1152 Briley Rd,Greenville,NC,27834,,,,1991,,https://www.alnurculturecenter.com/about,,,,,909
2223,Islamic Center in Greenville,1303 South Evans Street,Greenville,NC,27834,,,,1985,,"https://greenvillencmasjid.org/#:~:text=About%20Greenville%20Islamic%20Center,Islamic%20Center%20facility%20has%20doubled.",,,,,775
2224,Islamic Center of Greenville,1303 Evans St,Greenville,NC,27834,,,,1989,,https://greenvillemasjid.com/history/,,,,,2544
2225,Islamic Community Development Center,302 Barnes Street S,Wilson,NC,27893,,,,-,No Basic Information,,,,,,2815
2226,Islamic Center of Wilson,2630 Tilghman Roadd N,Wilson,NC,27896,,,,2016,,https://www.wilsontimes.com/news/wilson-mosque-has-room-to-grow-muslim-congregation-expands-beyond-barnes-street-center-184290,,,,,2786
2227,Islamic Center of Ahoskie,420 Peacock Street,Ahoskie,NC,27910,,,,-,No Basic Information,,,,,,2816
2228,Gastonia masjid islamic society of gastonia,4020 Titman rd,Gastonia,NC,28056,,,,1981,,https://isgmc.com/about,,,,,1698
2229,Islamic Center of Harrisburg,9101 Rocky River Road,Harrisburg,NC,28075,,,,2019,,https://www.ichnc.org/about-us/,,,,,2781
2230,As-Salam Mosque,3024 Gribble Road,Stallings,NC,28104,,,,-,No Basic Information,,,,,,2805
2231,Islamic Center of Lake Norman,120 South Park Drive #405,Mooresville,NC,28117,,,,2019,,http://iclnmooresville.org/about.html,,,,,2782
2232,Islamic Center of Salisbury,425 Lincolnton Road,Salisbury,NC,28144,,,,2013,,https://www.facebook.com/masjidofsalisbury/?locale=en_GB,,,,,2792
2233,Rahma Center of Charlotte,7112 New Town Road,Waxhaw ,NC,28173,,,,2022,,https://www.rccharlotte.org/about/,,,,,2789
2234,Al Zahra Islamic Center of Charlotte,5227 Monroe Road,Charlotte,NC,28205,,,,2016,,"https://www.causeiq.com/organizations/al-zahra-islamic-of-charlotte,270905799/",,,,,728
2235,Islamic Center of Charlotte (Masjid Al-Tawbah),1700 Progress Lane,Charlotte,NC,28205,,,,1988,,https://iccharlotte.org/about/,,,,,444
2236,Ar-Razzaq Islamic Center,2735 Rayston rd,Charlotte,NC,28208,,,,2006,,https://www.facebook.com/MasjidArRazzaq2006/,,,,,155
2237,Shahid Masjid,6200 Wilora Lake Road,Charlotte,NC,28212,,,,-,Information Without Year,,,,,,2809
2238,Masjid Ash-Shaheed,400 W Sugar Creek rd,Charlotte,NC,28213,,,,2006,,https://masjidashshaheed.org/,,,,,161
2239,Medina Mussala,914 Tom Hunter rd,Charlotte,NC,28213,,,,1988,,https://iccharlotte.org/about/,,,,,2035
2240,Al Nour Community Center,8310 Harrisburg Road,Charlotte,NC,28215,,,,2014,,https://iccharlotte.org/al-nour-community-center/,,,,,2783
2241,Islamic Community of Bosniaks In Nc,7021 Robinson Church rd,Charlotte,NC,28215,,,,2002,,"https://izbsa.com/dzemati/islamic-community-of-bosniaks-in-north-carolina/#:~:text=O%20DŽEMATU,održava%20se%202%20puta%20sedmično.",,,,,1395
2242,Islamic Society of Greater Charlotte/Masjid Al-Mustafa,7025 The Plaza,Charlotte,NC,28215,,,,1988,,https://www.museumofthenewsouth.org/digital/islamic-center-of-charlotte/,,,,,567
2243,Masjid An-Noor,4301 Shamrock Dr.,Charlotte,NC,28215,,,,2006,,https://www.meccharlotte.org/about,,,,,1789
2244,Masjid Qiblataini,5900 Hickory Grove Road,Charlotte,NC,28215,,,,-,No Basic Information,,,,,,2817
2245,"Ahmadiyya Community, Charlotte Center",5314 Mt Holly-Huntersville Road ,Charlotte,NC,28216,,,,-,No Basic Information,,,,,,2810
2246,Masjid Ali Shah,1230 Beatties Ford Rd,Charlotte,NC,28216,,,,1960,,https://muslimamerican.com/ali-shah-pioneer-islam-charlotte/,,,,,1781
2247,Musalla Al-Quran Wa Sunnah,1111 Beatties Ford rd,Charlotte,NC,28216,,,,2007,,https://masjidashshaheed.org/,,,,,2066
2248,University Muslim Community Center,11915 US-29,Charlotte,NC,28262,,,,-,Information Without Year,,,,,,2784
2249,Pillars Mosque (Former MCC),3116 Johnston Oehler Rd,Charlotte,NC,28269,,,,2018,,https://charlottemcc.org/,,,,,2547
2250,Islamic Center of Fayettville (ICF),2415 Rosehill Rd,Fayetteville,NC,28301,,,,2018,,https://icf.saadfahim.com/,,,,,2695
2251,Masjid Ahlu-Sunnah,420 Preston ave,Fayetteville,NC,28301,,,,2006,,https://www.city-data.com/business-entities/NC/MASJID-AHLU-SUNNAH-INC-0861093-NC.html,,,,,1584
2252,Masjid Al-Rahman,483 Worth Street,Fayetteville,NC,28301,,,,2019,,"https://www.causeiq.com/organizations/al-rahman-islamic-center,834397252/",,,,,2696
2253,Omar Ibn Sayyiid Mosque,2700 Murchison Road,Fayetteville,NC,28301,,,,2003,,https://www.7cups.com/local/us/nc/fayetteville/faith/masjid-omar-ibn-sayy-57025320783,,,,,653
2254,Masjid Rassulullah,5300 Silver Pine Drive,Fayetteville,NC,28303,,,,2013,,https://masjidr.wordpress.com/wp-content/uploads/2018/05/mr-project-v1-5.pdf,,,,,2693
2255,Islamic Center of Harnett County,1004 W Broad Street,Dunn,NC,28334,,,,-,Information Without Year,,,,,,2795
2256,Islamic Center of the Carolinas,819 Circlewood Dr.,Hamlet,NC,28345,,,,2001,,https://islamicsocietyofthecarolinas.webador.com/,,,,,1359
2257,Masjid Al-Madina,196 Pittman Grove Church rd,Raeford,NC,28376,,,,2001,,https://www.manta.com/c/mm29g9j/masjid-al-madina,,,,,1712
2258,Wilmington Islamic Learning Center,315 N 17th Street,,NC,28401,,,,,,,,,,,2787
2259,The Islamic Learning Center,2117 Wrightsville ave,Wilmington,NC,28403,,,,2008,,https://www.starnewsonline.com/story/news/2014/07/11/proposed-islamic-learning-center-in-carolina-heights-draws-objections/30960709007/,,,,,2200
2260,Islamic Center of Wilmington,6336 Myrtle Grove rd,Wilmington,NC,28409,,,,2003,,https://www.icwh.org/,,,,,1376
2261,Islamic Center of Columbus County,410 South JK Powell Blvd,Whiteville,NC,28472,,,,,,,,,,,2797
2262,Islamic Cultural Center,300 North st,Kinston,NC,28501,,,,-,No Basic Information,,,,,,1406
2263,Masjid Al Huda,1206 Hargett St,Jacksonville,NC,28540,,,,2000,,https://www.macombdaily.com/2009/11/27/ft-hood-probe-brings-unwelcome-attention-to-mosque/,,,,,1397
2264,Islamic Center of New Bern (ICNB),1308 Simmons Street,New Bern,NC,28560,,,,-,No Basic Information,,,,,,2798
2265,Islamic Center of Morganton,203 Bethel st,Morganton,NC,28655,,,,-,Information Without Year,(828) 439-9487,,,,,1291
2266,Masjid Al-Muminun,1720 Wilson West Lee Boulevard,Stateville,NC,28677,,,,2001,,https://prayersconnect.com/mosques/84069161-al-muminum-masjid-statesville-north-carolina-united-states,,,,,1725
2267,Islamic Center of Asheville,941 Old Fairview Rd,Asheville,NC,28803,,,,2019,,"https://www.causeiq.com/organizations/islamic-center-of-asheville,452470589/",,,,,2546
2268,Islamic Center of Fargo,601 28th St S,Fargo,ND,58103,,,,2013,,"https://www.inforum.com/lifestyle/first-eid-ul-adha-prayer-at-new-fargo-islamic-center-draws-hundreds-of-muslims#:~:text=FARGO%20-%20Hundreds%20of%20Muslims%20offered,the%20facility's%20first%20large%20event.",,,,,466
2269,Islamic Center of Grand Forks,2122 17th Ave S,Grand Forks,ND,58201,,,,2012,,https://www.grandforksherald.com/newsmd/grand-forks-area-muslims-rejoice-in-new-worship-center,,,,,304
2270,Bismarck Muslim Community Center,542 Cottonwood Loop,Bismarck,ND,58504,,,,2013,,"https://www.causeiq.com/organizations/bismarck-muslim-community-center,461292365/",,,,,1477
2271,Dickinson Muslim Community,133 3rd Ave E,Dickinson,ND,58601,,,,2018,,https://northdakota.ltddir.com/companies/dickinson-muslim-community-dmc/,,,,,2851
2272,Islamic Society of Minot,916 5th Ave SE,Minot,ND,58701,,,,2008,,https://www.gofundme.com/f/3c9uxnk,,,,,1474
2273,Oldest Mosque in the U.S,87th Ave NW,Ross,ND,58776,,,,1929,,"https://en.wikipedia.org/wiki/Ross,_North_Dakota#:~:text=Ross%20was%20founded%20in%201902,remaining%20Muslims%20in%20the%20area.",,,,,2551
2274,Masjid Tawheed Center of Williston,212 2nd St W,Williaton,ND,58801,,,,2021,,"https://www.causeiq.com/organizations/tawheed-center-of-williston,475011339/",,,,,2849
2275,Bellevue Islamic Center,800 Fort Crook Rd S,Bellevue,NE,68005,,,,1993,,https://eastsidemosque.com/about-us.php,,,,,2492
2276,(AIC) Al-Taqwa Islamic Center of Elkhorn,3427 N 190th Plz,Elkhorn,NE,68022,,,,2023,,https://aicelkhorn.org/about/,,,,,2491
2277,Masjid Al-Huda,4735 NW Radial Hwy,Omaha,NE,68104,,,,1998,,https://www.alhudamosque.org/about,,,,,2489
2278,Islamic Center of Omaha,3511 N 73rd St,Omaha,NE,68114,,,,1963,,"https://www.iqrasense.com/islam-in-america/muslims-in-omaha-nebraska-usa-islamic-centers-and-mosques.html#:~:text=One%20of%20the%20most%20prominent,from%20kindergarten%20to%2012th%20grade.",,,,,252
2279,At-Taqwa Center (ATC),3510 N 167th Cir Suite 100,Omaha,NE,68116,,,,-,Information Without Year,https://prayersconnect.com/mosques/84065615-at-taqwa-center-atc-omaha-nebraska-united-states,,,,,2493
2280,Shafie Islamic Center,209 S 25th St,Omaha,NE,68131,,,,2010,,"https://www.causeiq.com/organizations/shafie-islamic-center,800261526/",,,,,2486
2281,Aboutaleb Mosque,9910 Maple St,Omaha,NE,68134,,,,-,Information Without Year,https://prayersconnect.com/mosques/84070174-aboutaleb-mosque-omaha-nebraska-united-states,,,,,2488
2282,Islamic Center of Omaha (ICO),3511 N 73rd St,Omaha,NE,68134,,,,1986,,https://www.linkedin.com/company/islamic-center-of-omaha,,,,,2483
