Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score,NND,NRI,Reference_ID,geocode_method,HH_Income,Poverty_Rate,HH_Size
1943,Kalamazoo Islamic Center,1520 West Michigan Avenue,Kalamazoo,MI,49006,42.286112661164,-85.605734654042,,1975,,https://rocketreach.co/kalamazoo-islamic-center-profile_b7ddc974c0ca9c36,,53.0,,,540.0,census_geocoder,43639,29.7290506302609,2.15
1944,West Michigan Islamic Center,611 Northampton Road,Kalamazoo,MI,49006,42.297086726447,-85.640452036512,,2010,,No website,,65.0,,,3443.0,census_geocoder,43639,29.7290506302609,2.15
1945,Islamic Association of Southwest Michigan (IASWM),1381 East Napier Avenue,Benton Harbor,MI,49022,42.088853200065,-86.425494673798,,-,Information Without Year,(269) 849-9162,,47.0,,,1349.0,census_geocoder,39499,30.98837209302325,2.27
1946,Coldwater Masjid,129 Perkins Street,Coldwater,MI,49036,41.935769115839,-84.996168545083,,1980,,https://www.google.com/search?q=Coldwater+Masjid+123+Perkins+St.+year+establisheed&client=safari&hs=udzU&sca_esv=aaf38c21e3d3a8e3&rls=en&ei=o_nTaZDTPI2ewN4PmsOygQk&biw=951&bih=781&ved=0ahUKEwjQsNrf69mTAxUND9AFHZqhLJAQ4dUDCBE&uact=5&oq=Coldwater+Masjid+123+Perkins+St.+year+establisheed&gs_lp=Egxnd3Mtd2l6LXNlcnAiMkNvbGR3YXRlciBNYXNqaWQgMTIzIFBlcmtpbnMgU3QuIHllYXIgZXN0YWJsaXNoZWVkMgcQIRigARgKMgcQIRigARgKMgcQIRigARgKMgcQIRigARgKSOsoUNgJWKcncAF4AZABAJgBoAGgAc0QqgEEMS4xN7gBA8gBAPgBAZgCE6ACthHCAgoQABiwAxjWBBhHwgIFECEYoAHCAgUQIRirApgDAIgGAZAGCJIHBDIuMTegB7tKsgcEMS4xN7gHsxHCBwYwLjE3LjLIByGACAA&sclient=gws-wiz-serp,,61.0,,,1034.0,census_geocoder,62259,16.3019360452469,2.46
1947,Bilal Islamic Center,1715 East Main Street,Kalamazoo,MI,49048,42.298819041313,-85.558542583147,,2008,,https://www.mlive.com/living/kalamazoo/2010/01/muslim_group_is_positive_prese.html,,58.0,,,991.0,census_geocoder,60454,12.563264209253369,2.35
1948,Islamic Center of Big Rapids,125 East Bellevue Street,Big Rapids,MI,49307,43.703950373949,-85.483530574989,,,,,,69.0,,,2886.0,census_geocoder,60358,22.615535889872174,2.27
1949,Friday Prayer Hall,1 Campus Drive,Allendale,MI,49401,42.960341684296,-85.888069153637,,,,No website,,38.0,,,3463.0,census_geocoder,74880,26.300416133162614,2.79
1950,Masjid Muskegon Suite 102H,3375 Merriam Street,Muskegon,MI,49444,43.192143585814,-86.238412275996,,,,No website,,18.0,,,3451.0,census_geocoder,53054,21.078867035047722,2.54
1951,Islamic Center of Grand Rapids,1301 Burton Street Southeast,Grand Rapids,MI,49507,42.9270927,-85.6362715,,1986,,http://www.noigrandrapids.com/,36.0,71.0,,,3446.0,nominatim,61461,22.60143010555541,2.90
1952,Masjid as-Sunnah Temporary Location,2164 Division Avenue South,Grand Rapids,MI,49507,42.92388520367,-85.666414395232,,,,,40.0,84.0,,,2888.0,census_geocoder,61461,22.60143010555541,2.90
1953,Masjid Bilal,1260 Jefferson ave Se,Grand Rapids,MI,49507,42.939948122514,-85.663529475273,,-,No Basic Information,No Website,35.0,80.0,,,1840.0,census_geocoder,61461,22.60143010555541,2.90
1954,Muhammad Mosque #61,1125 Burton Street Southeast,Grand Rapids,MI,49507,42.927283157824,-85.640037169748,,,,https://alislahislamiccenter.com/,36.0,75.0,,,3445.0,census_geocoder,61461,22.60143010555541,2.90
1955,Bosniak Islamic Cultural Center,2839 Eastern Avenue Southeast,Grand Rapids,MI,49508,42.911261434123,-85.647079898019,,2017,,https://prayersconnect.com/mosques/84096173-bosnian-cultural-center-grand-rapids-michigan-united-states,35.0,62.0,,,1000.0,census_geocoder,70120,10.773277721165012,2.69
1956,Masjid Al-Noor,3206 Eastern Avenue Southeast,Kentwood,MI,49508,42.905430004744,-85.646596943323,,2015,,No website,,40.0,,,3440.0,census_geocoder,70120,10.773277721165012,2.69
1957,Al-Tawheed Islamic Center,3357 East Paris Ave Southeast,Kentwood,MI,49512,42.902749864153,-85.568171430603,,2010,,https://grmasjid.org/wp/history/,,32.0,,,584.0,census_geocoder,71329,6.152798274491997,2.12
1958,ICC Behar,3425 East Paris Avenue Southeast,Grand Rapids,MI,49512,42.901680905786,-85.568108389585,,2000,,http://islamiccentergr.org/,,25.0,,,3447.0,census_geocoder,71329,6.152798274491997,2.12
1959,Islamic Cultural Center Behar,3425 East Paris Avenue Southeast,Grand Rapids,MI,49512,42.901680905786,-85.568108389585,,2004,,https://prayersconnect.com/mosques/84031838-icc-behar-grand-rapids-michigan-united-states,,25.0,,,1407.0,census_geocoder,71329,6.152798274491997,2.12
1960,Mosque MichiganTech,2001 Woodmar Drive,Houghton,MI,49931,47.112147402291,-88.537200801056,,,,No website,,16.0,,,3441.0,census_geocoder,50408,31.05263157894737,2.21
1961,MSA Community Room,2001 Woodmar Drive,Houghton,MI,49931,47.112147402291,-88.537200801056,,,,No website,,16.0,,,3442.0,census_geocoder,50408,31.05263157894737,2.21
1962,Iraqi American Islamic Center ,7103 Normile St,Dearborn,MI ,48126,42.343581685306,-83.158487009743,,-,No Basic Information,,,70.0,,,2753.0,census_geocoder,42140,33.950986252241485,3.31
1963,Eastern Twin Cities Islamic Center,12585 Hudson Road South,Afton,MN,55001,44.945958997555,-92.852223980318,,2013,,https://www.republicaneagle.com/news/community/afton-islamic-center-approved/article_fc9c85c1-50e4-5798-82b5-1784dddd02fc.html,,1.0,,,2451.0,census_geocoder,133581,6.194104007949653,2.45
1964,"Masjid Salahuddin, As-Suffah Islamic Center",3629 95th Avenue Northeast,Circle Pines,MN,55014,,,,,,https://www.as-suffahmn.org/,,6.0,,,3410.0,,103658,5.231301340250757,2.56
1965,Abubakar As-Saddique Islamic Center,1201 Division Street West,Faribault,MN,55021,44.290527813624,-93.286534879104,,2006,,https://abuubakar.org/history/,,54.0,,,3422.0,census_geocoder,68820,13.83038080624913,2.49
1966,Al Hudaa Mosque,7  3Rd ave Ne,Fairbault,MN,55021,44.293581296237,-93.2681567305,,-,No Basic Information,,,57.0,,,857.0,census_geocoder,68820,13.83038080624913,2.49
1967,Masjid AbuBakr Al-Seddiq,1400 Cannon Circle Suite 1,Fairhault,MN,55021,44.304338310887,-93.288731335835,,2007,,https://religionsmn.carleton.edu/exhibits/show/abubakar-as-saddique-islamic-c/locationtime,,29.0,,,132.0,census_geocoder,68820,13.83038080624913,2.49
1968,Al Hadi Association,17685 Juniper Path,Lakeville,MN,55044,44.691942123736,-93.286817121338,,,,https://www.alhadiassociation.com/,,65.0,,,3425.0,census_geocoder,141551,3.00283462604741,2.88
1969,Lakeville Masjid,8670 210th Street West,Lakeville,MN,55044,44.645127757983,-93.24068933252,,,,https://masmn.org/,,54.0,,,3424.0,census_geocoder,141551,3.00283462604741,2.88
1970,Lakeville Masjid,8670 210th Street West,Lakeville,MN,55044,44.645127757983,-93.24068933252,,,,http://www.masmn.org/,,54.0,,,3438.0,census_geocoder,141551,3.00283462604741,2.88
1971,Masjid Al-Rahmah,509 12th st Ne,Owatonng,MN,55060,44.097000837737,-93.215982092401,,2014,,"https://www.causeiq.com/organizations/muslim-society-of-owatonna,208124949/",,26.0,,,1746.0,census_geocoder,84906,8.977829558304492,2.40
1972,Al Madina Association,"2038 Bonaire Path W,",Rosemount,MN,55068,44.753633287905,-93.106276837986,,2010,,https://almadinaassociation.org/#about,,2.0,,,631.0,census_geocoder,127798,3.1983781166787706,2.78
1973,South Metro Islamic Center,15400 Robert Trail South,Rosemount,MN,55068,44.72804964583,-93.130953152741,,2015,,https://www.mapquest.com/us/minnesota/south-metro-islamic-center-377701869,,57.0,,,637.0,census_geocoder,127798,3.1983781166787706,2.78
1974,Iqra community center,1044 7th Street West,Saint Paul,MN,55102,44.925957291267,-93.129209354842,,,,No website,,83.0,,,3404.0,census_geocoder,76406,16.16381544841887,1.73
1975,Towhid Islamic Community Center,430 Dale Street,Saint Paul,MN,55102,44.954228670884,-93.12626082114,,2010,,"https://www.myvillager.com/news/religion/city-council-gives-vacant-islamic-center-a-temporary-reprieve/article_d582e1e4-2b04-4200-bf24-702269c843fa.html#:~:text=Their%20church%20has%20also%20sustained,intention%20of%20restoring%20this%20building.%E2%80%9D",,89.0,,,467.0,census_geocoder,76406,16.16381544841887,1.73
1976,Islamic Dawah Center (Minnesota Dawah Institute),478 University Ave W,St Paul,MN,55103,44.955684897066,-93.12033798616,,2007,,https://mndawah.net/about/,,87.0,,,2458.0,census_geocoder,48390,24.788624135280553,2.38
1977,Al-Ihsan Mosque,955 W Minnehaha Ave,St Paul,MN,55104,44.963046518809,-93.140542329353,,2009,,"https://www.causeiq.com/organizations/al-lhsan-islamic-center,800205391/",,63.0,,,2461.0,census_geocoder,75712,16.258503401360542,2.30
1978,Darul Uloom Islamic Center,977 5th St E,St Paul,MN,55106,44.959504290718,-93.059269663367,,2014,,"https://www.causeiq.com/organizations/darul-uloom-islamic-center,465467400/",,66.0,,,2455.0,census_geocoder,70187,17.83303730017762,2.97
1979,MAS Masjid At Taqwa,1608 Como Ave,St Paul,MN,55108,44.977242964081,-93.168231498689,,1993,,https://masmn.org/about-us/,,73.0,,,2456.0,census_geocoder,86308,9.057248647109086,2.05
1980,Assalam Mosque,1460 Skillman Avenue East,Maplewood,MN,55109,45.002773312302,-93.03853335834,,1997,,https://prayersconnect.com/mosques/84025274-assalam-mosque-maplewood-minnesota-united-states,39.0,50.0,,,487.0,census_geocoder,86776,9.982136909988192,2.59
1981,Tawhid Islamic Center,1001 Westgate Drive,Saint Paul,MN,55114,44.971622425544,-93.205199496754,,,,https://tawhidic.org/,,71.0,,,3401.0,census_geocoder,62766,16.131589377724932,1.78
1982,Darul Iman Masjid,291 McKnight Road South,Saint Paul,MN,55119,44.932396525002,-93.004903263316,,,,https://www.facebook.com/DarulimanCenter/,,43.0,,,3405.0,census_geocoder,81865,12.210715893741558,2.72
1983,Masjid Assunnah,373 Pederson st No.102,Saint Paul,MN,55119,44.950713019839,-93.012636114536,,2001,,https://www.ianaonline.org/organization/YCl9Oyjx/masjid-assunah-stpaul,,72.0,,,1824.0,census_geocoder,81865,12.210715893741558,2.72
1984,Ramadan Center,291 McKnight Road South,Saint Paul,MN,55119,44.932396525002,-93.004903263316,,,,https://ramadancenter.org/,,43.0,,,3402.0,census_geocoder,81865,12.210715893741558,2.72
1985,Masjid As-Sahabah,3435 Washington Dr. Suite 200,Eagan,MN,55122,44.832927556874,-93.169314445494,,2007,,"https://www.causeiq.com/organizations/as-sahabah-cultural-association,260234610/",30.0,61.0,,,1809.0,census_geocoder,96823,7.793099145192488,2.31
1986,Masjid Al Wahyain,670 Payne Avenue,Saint Paul,MN,55130,44.96141862775,-93.07596590306,,,,https://www.masjidalwahyain.com/,,79.0,,,3403.0,census_geocoder,54130,24.364130742649976,3.02
1987,Quba Islamic Center Chaska,415 North Chestnut Street,Chaska,MN,55318,44.787471702694,-93.6012324854,,,,https://masmn.org/quba-islamic-center-of-chaska/,,79.0,,,3411.0,census_geocoder,112243,5.640157924421884,2.58
1988,Al-Itqaan Center,1 2119 16th Avenue South,Burnsville,MN,55337,44.7842267,-93.2514171,,,,https://www.alitqaan.org/,26.0,63.0,,,3421.0,nominatim,84110,10.533992897006597,2.44
1989,Dar-Us-Salam Burnsville,190 River Ridge Circle South,Burnsville,MN,55337,44.77733532412,-93.283716351206,,,,https://www.facebook.com/DCCMN/,44.0,48.0,,,3415.0,census_geocoder,84110,10.533992897006597,2.44
1990,Dar-Us-Salam Cultural Center,900 E 128th st,Burnsville,MN,55337,44.771734241023,-93.29022698128,,2005,,https://darusalam.org/about-us/,41.0,43.0,,,1066.0,census_geocoder,84110,10.533992897006597,2.44
1991,Madina Community Center,501 State Highway 13,Burnsville,MN,55337,44.776004307519,-93.282177171836,,,,,42.0,52.0,,,3414.0,census_geocoder,84110,10.533992897006597,2.44
1992,Madina Community Center,501 State Hwy 13 ,Burnsville,MN,55337,44.776004307519,-93.282177171836,,,,https://www.halaltrip.com/mosque-details/8793/madina-community-center/,42.0,52.0,,,3423.0,census_geocoder,84110,10.533992897006597,2.44
1993,Minnesota Islamic Center,12119 16th Avenue South,Burnsville,MN,55337,44.7845776097,-93.250861307495,,,,http://www.minnesotaislamiccenter.com/,28.0,58.0,,,3412.0,census_geocoder,84110,10.533992897006597,2.44
1994,The Islamic Institute of Minnesota - Burnsville Mosque,1351 Riverwood Drive,Burnsville,MN,55337,44.785304889732,-93.256695126629,,2008,,https://www.islamicinstituteofmn.org/#about,25.0,63.0,,,485.0,census_geocoder,84110,10.533992897006597,2.44
1995,Al-Amaan Community Center,5620 Smetana Drive,Minnetonka,MN,55343,44.901069738391,-93.404123722664,,2016,,https://www.startribune.com/minnetonka-approves-first-islamic-community-center/389676321,,32.0,,,2452.0,census_geocoder,83143,11.24986021545458,1.96
1996,eden prairie islamic center,11543 K-Tel Drive,Minnetonka,MN,55343,44.913310976885,-93.425234583534,,,,https://www.epislamiccenter.com/,,,,,3377.0,census_geocoder,83143,11.24986021545458,1.96
1997,Islamic Community Center of Minnesota,1429 Northeast 2nd Street,Eden Prairie,MN,55344,,,,1969,,http://www.islamiccentermn.org/icm/user/script_files/aboutus.asp,,30.0,,,3413.0,,89565,10.3720729780204,1.96
1998,Islamic Institute of Minnesota - Eden Prairie Mosque,6871 Flying Cloud Drive,Eden Prairie,MN,55344,44.880541919795,-93.412560021648,,1993,,"https://www.feelingblessed.org/organization/detail/iim#:~:text=The%20Islamic%20Institute%20of%20Minnesota,Altawba%20Mosque%20in%20Eden%20Prairie.",,,,,486.0,census_geocoder,89565,10.3720729780204,1.96
1999,Almarwa Islamic Center,6520 Eden Vale Blvd,Eden Prairie,MN,55346,44.886417303556,-93.455309517645,,2009,,"https://www.causeiq.com/organizations/irshad-islamic-center,264791012/",,17.0,,,1164.0,census_geocoder,135000,3.6833602584814216,2.74
2000,Maple Grove Masjid,10186 Lancaster Ln N,Maple Grove,MN,55369,45.140216486137,-93.402521629807,,-,No Basic Information,,,17.0,,,2457.0,census_geocoder,112144,5.07172131147541,2.39
2001,Samaha Islamic Center,214 Holmes Street South,Shakopee,MN,55379,44.797328808292,-93.526504322125,,2019,,https://www.twincities.com/2019/11/11/shakopee-planning-commission-approves-permit-for-downtown-mosque/,,76.0,,,553.0,census_geocoder,106312,6.258791869686653,2.71
2002,Samaha Islamic Center,214 Holmes Street South,Shakopee,MN,55379,44.797328808292,-93.526504322125,,,,https://www.samahaislamiccenter.org/contact,,76.0,,,3398.0,census_geocoder,106312,6.258791869686653,2.71
2003,Muslim Student Association (Minneapolis College),1501 Hennepin Ave,Minneapolis,MN,55403,44.973147759286,-93.284207481936,,,,https://msamctc.wixsite.com/msamctc,78.0,92.0,,,3385.0,census_geocoder,60873,16.063283099486114,1.41
2004,Nurul-Iman Institute,2219 Oakland Avenue,Minneapolis,MN,55404,44.960695618989,-93.266333698319,,-,Information Without Year,https://nuuruliimaan.net/,60.0,80.0,,,3384.0,census_geocoder,41940,32.06271471383671,2.00
2005,Nurul-Iman Mosque and Institute,2222 Park Avenue,Minneapolis,MN,55404,44.960669284071,-93.265197342518,,,,https://nuuruliimaan.net/,61.0,80.0,,,3383.0,census_geocoder,41940,32.06271471383671,2.00
2006,Tawfiq Islamic Center,2400 Minnehaha Avenue,Minneapolis,MN,55404,44.959073507324,-93.241974000408,,2006,,https://www.tawfiqic.org/,60.0,76.0,,,464.0,census_geocoder,41940,32.06271471383671,2.00
2007,Tibyan Community Center,2500 Minnehaha Avenue,Minneapolis,MN,55404,44.957291512811,-93.240754521257,,,,https://tibyancenter.org/,60.0,73.0,,,3380.0,census_geocoder,41940,32.06271471383671,2.00
2008,Masjid al Furqaan,1525 Glenwood Avenue,Minneapolis,MN,55405,44.980782250891,-93.299426346494,,2014,,"https://www.causeiq.com/organizations/al-furqaan-islaamic-center,271335906/",45.0,77.0,,,756.0,census_geocoder,73053,16.445024934694846,2.01
2009,Al- Hikmah Islamic Center,2323 East Franklin Avenue,Minneapolis,MN,55406,44.962692711257,-93.238021588088,,,,http://hikmahcenter.org/,64.0,86.0,,,3437.0,census_geocoder,93910,9.516089142919952,2.14
2010,Masjid Rawdah,2426 E 26th st,Minneapolis,MN,55406,44.955616303639,-93.237339088968,,2009,,"https://sahanjournal.com/religion/covid-19-restrictions-end-social-distancing-minnesota-mosques/#:~:text=A%20source%20of%20community,shoulder%2C%20in%20the%20traditional%20fashion.",56.0,80.0,,,1951.0,census_geocoder,93910,9.516089142919952,2.14
2011,Abuubakar As-Saddique Islamic Center,2824 13th ave S,Minneapolis,MN,55407,44.95152902174,-93.256351132287,,2006,,https://abuubakar.org/history/,60.0,83.0,,,843.0,census_geocoder,78464,17.423266795449667,2.51
2012,Mercy Center Masjid Alrahma,2647 Bloomington Avenue South,Minneapolis,MN,55407,44.95469154046,-93.252346398938,,1999,,https://mccminnesota.org/about-us/,60.0,82.0,,,457.0,census_geocoder,78464,17.423266795449667,2.51
2013,Alhikma Islamic Center,116 East 32nd Street,Minneapolis,MN,55408,44.945023307899,-93.276398018141,,,,https://alhikmaa.org/,64.0,83.0,,,3429.0,census_geocoder,70326,16.40074330385749,1.78
2014,Karmel Masjid,2910 S Pillsburg Ave Suite 200,Minneapolis,MN,55408,44.950256778123,-93.281422018596,,2012,,"https://www.causeiq.com/organizations/karmel-community-prayer-center,453736911/",64.0,88.0,,,1517.0,census_geocoder,70326,16.40074330385749,1.78
2015,Khalid Binu Walid Center,124 West Lake Street,Minneapolis,MN,55408,44.948416307665,-93.280147103485,,,,https://prayersconnect.com/mosques/84070154-khalid-binu-walid-center-minneapolis-minnesota-united-states,65.0,,,,3389.0,census_geocoder,70326,16.40074330385749,1.78
2016,Masjid Umatul Islam Center,3015 2Nd ave S,Minneapolis,MN,55408,44.948067695999,-93.274055041231,,1996,,https://religionsmn.carleton.edu/exhibits/show/masjid-an-nur/masjid-an-nur/history,63.0,89.0,,,1990.0,census_geocoder,70326,16.40074330385749,1.78
2017,Tayseer Center,115 E Lake St,Minneapolis,MN,55408,44.948292716028,-93.276442924447,,2012,,https://www.facebook.com/TayseerCenter/,65.0,89.0,,,3381.0,census_geocoder,70326,16.40074330385749,1.78
2018,Light Upon Light SUFI Center,3754 Pleasant Avenue,Minneapolis,MN,55409,44.934916821076,-93.283151257088,,,,http://lulsuficenter.org/,50.0,86.0,,,3388.0,census_geocoder,98305,7.752581120943952,2.07
2019,Masjid An-Nur,1729 North Lyndale Avenue,Minneapolis,MN,55411,44.996628376855,-93.288070262314,,1996,,https://religionsmn.carleton.edu/exhibits/show/masjid-an-nur/masjid-an-nur/history,54.0,85.0,,,562.0,census_geocoder,60225,23.991391259940176,2.77
2020,UthmanIslamic Center,2900 North Lyndale Avenue,Minneapolis,MN,55411,45.009571592074,-93.287913112425,,,,https://uthmanislamiccenter.com/,47.0,60.0,,,3379.0,census_geocoder,60225,23.991391259940176,2.77
2021,Al-Ansar Islamic Movement,1600 Lowry Avenue North,Minneapolis,MN,55412,45.01323487965,-93.29946345228,,2013,,"https://www.causeiq.com/organizations/al-ansar-islamic-movement-of-minnesota,260588972/",51.0,71.0,,,873.0,census_geocoder,68682,15.943664326312271,2.72
2022,Al-Wafaa Center,3315 North 2nd Street,Minneapolis,MN,55412,45.015188058941,-93.281034267204,,,,http://al-wafaa.org/,46.0,53.0,,,3430.0,census_geocoder,68682,15.943664326312271,2.72
2023,Al-Iman Mosque,1429 Northeast 2nd Street,Minneapolis,MN,55413,45.002330433832,-93.266033713605,,,,http://iccmn.us/v2/,44.0,86.0,,,3431.0,census_geocoder,85282,9.769995135848793,1.84
2024,Darul Mustafa Center,1723 Adams Street Northeast,Minneapolis,MN,55413,45.005952641156,-93.256232303233,,,,,48.0,68.0,,,3426.0,census_geocoder,85282,9.769995135848793,1.84
2025,ICBMN-Islamic Community of Bosniaks in Minnesota,668 Broadway Street Northeast,Minneapolis,MN,55413,44.998656707129,-93.254019867558,,,,http://icbmn.org/,55.0,82.0,,,3407.0,census_geocoder,85282,9.769995135848793,1.84
2026,Masjid Al-Iman/Islamic Community Center of Minnesota,1429 2Nd st N,Minneapolis,MN,55413,45.002330433832,-93.266033713605,,-,Information Without Year,https://www.mapquest.com/us/minnesota/al-ikhlas-mosque-474280967,,,,,1692.0,census_geocoder,85282,9.769995135848793,1.84
2027,Dar Omar Al-Farooq,983 17th ave Se,Minneapolis,MN,55414,44.987301008661,-93.228679267565,,1997,,https://www.facebook.com/p/Dar-Omar-Al-Farooq-100070909086623/,58.0,75.0,,,24.0,census_geocoder,51966,36.43661708880453,2.20
