Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score,NND,NRI,Reference_ID,geocode_method
2574,Masjid alfirdous,207 West 135th Street,New York,NY,10030,40.815454507264,-73.943892795852,,,,,100,99,,,3866.0,census_geocoder
2575,Muhammad Ali Islamic Center,203 West 133rd Street,New York,NY,10030,40.814117272499,-73.944747988788,,,,,100,97,,,3865.0,census_geocoder
2576,Murid Islamic Community In America,46 Edgecombe ave,New York,NY,10030,40.818297609624,-73.946953593529,,1999,,https://www.intellispect.co/organizations/133744179-murid-islamic-community-of-america-inc,100,96,,,2064.0,census_geocoder
2577,"Masjid Quba, Inc",1877 Amsterdam Avenue,New York,NY,10031,40.830161012462,-73.94391860865,,,,,100,89,,,3867.0,census_geocoder
2578,Masjid Al-Rahman,575 E 175th st,New York,NY,10033,40.845187249967,-73.935839162604,,1992,,https://www.archnet.org/sites/14733,100,87,,,1751.0,census_geocoder
2579,Harlem Islamic Cultural Center,108 E 128th st,New York,NY,10035,40.806844308524,-73.937484340529,,2009,,http://hiccchildren.org/contact.php,100,91,,,1124.0,census_geocoder
2580,Masjidus Sabur,251 E 119th st,New York,NY,10035,40.79944920374,-73.937424217403,,1995,,,100,97,,,2028.0,census_geocoder
2581,Muslim Center of Manhattan,4 E 43Rd st Suite 316,New York,NY,10036,40.754029613285,-73.980259363403,,1999,,"https://en.wikipedia.org/wiki/Islamic_Cultural_Center_of_New_York#:~:text=The%20Islamic%20Cultural%20Center%20was,one%20of%20the%20city%27s%20largest.",100,99,,,2080.0,census_geocoder
2582,Masjid Assalam Walkhair,527 Malcolm X Blvd,New York,NY,10037,40.815231884114,-73.940121170613,,-,Information Without Year,https://prayersconnect.com/mosques/84028459-masjid-assalam-wal-khair-new-york-new-york-united-states,100,96,,,1822.0,census_geocoder
2583,Masjid Manhattan,30 Cliff Street,New York,NY,10038,40.708232985869,-74.005036580472,,1970,,https://www.masjidmanhattan.com/,100,100,,,299.0,census_geocoder
2584,Islamic Society of Roosevelt Island,564 Main Street,New York,NY,10044,40.762230412761,-73.949483900455,,,,,100,82,,,3910.0,census_geocoder
2585,96 mosqu√©,222 E 97th St,New York,NY,10128,40.785601187108,-73.948324024371,,1989,,https://www.nyc.com/arts__attractions/new_york_mosque_islamic_cultural_center.975452/,100,99,,,2533.0,census_geocoder
2586,Albanian Islamic Cultural Center,307 Victory Blvd,Staten Island,NY,10301,40.634664038913,-74.085201764874,,1990,,https://www.facebook.com/AlbanianIslamicCulturalCenter/about,72,82,,,270.0,census_geocoder
2587,Islamic Masjid of Staten Island,117 Van Duzer st,Staten Island,NY,10301,40.635353971694,-74.076597893285,,2019,,"https://www.causeiq.com/organizations/islamic-masjid-of-staten-island,833437706/",78,92,,,1438.0,census_geocoder
2588,Masjid Al-Ihsan,406 St Marks Pl,Staten Island,NY,10301,40.639883218015,-74.07756408748,,2007,,https://propertyinformationportal.nyc.gov/cyclomedia/577985.7523977445/4499180.955019835/,80,93,,,273.0,census_geocoder
2589,Al Noorani Islamic Center of Staten Island,625 South Avenue,Staten Island,NY,10303,40.62367983157,-74.167384375379,,,,,60,72,,,3622.0,census_geocoder
2590,Noor Al-Islam Society,3067 Richmond Ter #2,Staten Island,NY,10303,40.637908325965,-74.161743782746,,2009,,https://propertyinformationportal.nyc.gov/parcels/parcel/5012080005,54,57,,,272.0,census_geocoder
2591,MAS Staten Island Center (MASSI Center),180 Burgher Avenue,Staten Island,NY,10304,40.592459177077,-74.091808440326,,,,,69,78,,,3619.0,census_geocoder
2592,Masjid Rahmatillah,36 Hardy st,Staten Island,NY,10304,40.61752990045,-74.08335077639,,1993,,https://masjidrahmatillah.org/about/,67,76,,,1949.0,census_geocoder
2593,Masjid Un-Noor,24 Steuben Street,Staten Island,NY,10304,40.611624862446,-74.087974749978,,,,,,,,,3616.0,census_geocoder
2594,Muslim Majlis of Staten Island,104 Rhine Ave,Staten Island,NY,10304,40.611069351303,-74.087285132192,,1985,,https://www.silive.com/news/2007/12/staten_islands_first_mosque_op.html,66,78,,,271.0,census_geocoder
2595,Albanian Community Center ,489 Midland Ave,Staten Island,NY,10306,40.574132807793,-74.096322192378,,2025,,https://www.silive.com/news/2025/04/hundreds-celebrate-opening-of-albanian-community-center-on-staten-island-175-photos.html,66,75,,,2698.0,census_geocoder
2596,Islamic Center of Staten Island,365 Veterans Road West,Staten Island,NY,10309,40.551846882619,-74.218385743244,,,,,42,51,,,3621.0,census_geocoder
2597,Muslim Center of Staten Island,2574 Arthur Kill Road,Staten Island,NY,10309,40.552146793507,-74.219048894642,,,,,42,51,,,3670.0,census_geocoder
2598,Islamic Cultural Foundation of America,740 Delafield Avenue,Staten Island,NY,10310,40.629171710574,-74.123248681421,,,,,64,81,,,3620.0,census_geocoder
2599,MCC: Muslim Community Center (Staten Island),332 Broadway,Staten Island,NY,10310,40.633176689261,-74.117003719902,,,,,63,88,,,3618.0,census_geocoder
2600,Masjid Al-Wadood,624 Willowbrook Rd,Staten Island,NY,10314,40.609445322065,-74.147137288521,,2023,,https://propertyinformationportal.nyc.gov/parcels/parcel/5020990027,58,70,,,411.0,census_geocoder
2601,Abal-Khail Islamic Center,1000 Brook Avenue,The Bronx,NY,10451,40.827367017061,-73.911646646801,,,,,,,,,3739.0,census_geocoder
2602,Masjid Tajul Huda,314 E 170th st,Bronx,NY,10451,40.837195461583,-73.909969737038,,2007,,"https://www.causeiq.com/organizations/bronx-islamic-cultural-center-masjid-al-nasr,203703618/#:~:text=Here's%20some%20more%20information%20about%20the%20mosque:,in%202007.%20It's%20an%20Islamic%20nonprofit%20organization.",99,88,,,1967.0,census_geocoder
2603,All Muslims Center,104 West 168th Street,The Bronx,NY,10452,40.838183037178,-73.92403135738,,,,,100,91,,,3734.0,census_geocoder
2604,Al-Quba Muslim Center,1200-1262 Grandview Place,The Bronx,NY,10452,40.835264971437,-73.917847397391,,,,,,,,,3736.0,census_geocoder
2605,HighBridge Islamic Center,1529 Plimpton Avenue,The Bronx,NY,10452,40.845578016439,-73.921123093864,,,,,100,81,,,3743.0,census_geocoder
2606,Islamic Falah of America,115 E 168th st,Bronx,NY,10452,40.836342320626,-73.917944604568,,1997,,https://propertyinformationportal.nyc.gov/parcels/parcel/2024660048,100,94,,,1425.0,census_geocoder
2607,Masjid Deyaue of Islam,1475 Jesup ave,Bronx,NY,10452,40.842765451546,-73.919677528324,,1986,,https://propertyinformationportal.nyc.gov/parcels/parcel/2028720216,100,89,,,1856.0,census_geocoder
2608,Muslim Womans Institute,1363 Ogden Avenue,The Bronx,NY,10452,40.84162047013,-73.924842604338,,,,,100,85,,,3693.0,census_geocoder
2609,Baitul Islam Masjid & Community Center,2107 Davidson Avenue,The Bronx,NY,10453,40.855318681156,-73.907242706443,,,,,100,93,,,3742.0,census_geocoder
2610,Ebaide Elrahmain Mosque,65 E 183Rd st,Bronx,NY,10453,40.858305449152,-73.902350363306,,-,No Basic Information,,100,92,,,1090.0,census_geocoder
2611,Islamia Sunna Wal Jam'ah,24 Mt Hope Place,New York,NY,10453,40.849274922592,-73.910719177629,,1988,,https://www.atly.com/location/Islamia-Sunna-Wal-Jam'Ah/https://publishing.cdlib.org/ucpressebooks/view?docId=ft2s2004p0&chunk.id=d0e10192&toc.id=s1.11.65&brand=eschol,100,89,,,541.0,census_geocoder
2612,Masjid Annasr,50 E Tremont ave,Bronx,NY,10453,40.851069023821,-73.908123312534,,2010,,https://propertyinformationportal.nyc.gov/parcels/parcel/2028280016,100,92,,,1796.0,census_geocoder
2613,West Bronx Jame Masjid and Islamic Center,2123 Grand Avenue,The Bronx,NY,10453,40.855752950351,-73.907934457238,,,,,100,95,,,3681.0,census_geocoder
2614,Yankasa Masjid,1707 Townsend Avenue,The Bronx,NY,10453,40.846416152495,-73.912205146593,,,,,100,90,,,3680.0,census_geocoder
2615,South Bronx Islamic Cultural Center Inc,2580 3rd Avenue,The Bronx,NY,10454,40.811676475993,-73.925957736656,,,,,100,92,,,3686.0,census_geocoder
2616,"Darou Salam Islamic Community,Inc.",677 Elton Avenue,The Bronx,NY,10455,40.81881370231,-73.914783691376,,,,,100,96,,,3724.0,census_geocoder
2617,Al-Ridwane Muslim Center,277 East 165th Street,The Bronx,NY,10456,40.829212960267,-73.915992293005,,,,,100,90,,,3735.0,census_geocoder
2618,Fouta Islamic Center,3400 3Rd ave,Bronx,NY,10456,40.82808571986,-73.907027962856,,2008,,https://propertyinformationportal.nyc.gov/parcels/parcel/2026080012,97,88,,,1104.0,census_geocoder
2619,Islamic Cultural Center,371 E 166th st,Bronx,NY,10456,40.829560767149,-73.91250399704,,2000,,https://propertyinformationportal.nyc.gov/parcels/parcel/2024290040,100,89,,,1404.0,census_geocoder
2620,Loogman Islamic Cultural Center,365 East 169th Street,The Bronx,NY,10456,40.834607942867,-73.910680054918,,,,,99,88,,,3760.0,census_geocoder
2621,Markaz Al Qiraa’aat Mosque,3780 3rd Avenue,The Bronx,NY,10456,40.836675817434,-73.902254097467,,,,,96,85,,,3757.0,census_geocoder
2622,Masjid Al-Ridwan Islamic Center,279 E 165th st,Bronx,NY,10456,40.829200921505,-73.915957117257,,1997,,https://propertyinformationportal.nyc.gov/parcels/parcel/2024370001,100,91,,,1893.0,census_geocoder
2623,Masjid Al-Ridwan Islamic Center,435 East 166th Street,The Bronx,NY,10456,40.82844391051,-73.9091015126,,,,,100,87,,,3755.0,census_geocoder
2624,Nur Al Islam Mosque,215 McClellan Street,The Bronx,NY,10456,40.832400961299,-73.916790807974,,,,,,92,,,3692.0,census_geocoder
2625,Nurudeen Islamic Charity,3391 3Rd ave,Bronx,NY,10456,40.827980595361,-73.907228237476,,2001,,https://www.niconassalam.org/copy-of-services,,93,,,2124.0,census_geocoder
2626,AL-Masjidu Adam Community Life Center For Human Excellence,2263 Crotona ave,Bronx,NY,10457,40.851560568066,-73.885012476215,,2001,,https://propertyinformationportal.nyc.gov/parcels/parcel/2031010013,92,92,,,1581.0,census_geocoder
2627,MASJID AL- IMAM MALICK,452 East Tremont Avenue,The Bronx,NY,10457,40.847118240963,-73.898786469229,,,,,100,90,,,3759.0,census_geocoder
2628,Masjid-Ar -Rahmah,2252 Webster Avenue,The Bronx,NY,10457,40.855624620699,-73.895904136265,,,,,100,92,,,3748.0,census_geocoder
2629,Masjidfawzan,2042 Webster Avenue,The Bronx,NY,10457,40.851598627607,-73.898480908865,,,,,,93,,,3747.0,census_geocoder
2630,Muqbel Alwadaee,615E East 180th Street,The Bronx,NY,10457,40.849301489383,-73.891066270927,,,,,96,93,,,3717.0,census_geocoder
2631,Anjuman Hefazatul Islam/Msjid Hefaz,365 East 198th Street,New York,NY,10458,40.866958975742,-73.886618427367,,1994,,https://propertyinformationportal.nyc.gov/parcels/parcel/2032840020,100,81,,,542.0,census_geocoder
2632,Baitus Salaam Jame Masjid Inc,2703 Decatur Ave,Bronx,NY,10458,40.864863519993,-73.888872275618,,2014,,https://propertyinformationportal.nyc.gov/parcels/parcel/2032830054,100,94,,,978.0,census_geocoder
2633,Islamic Center,2481 Belmont Avenue,The Bronx,NY,10458,40.85677690786,-73.884670732948,,,,,94,95,,,3744.0,census_geocoder
2634,Masjidus Sabur,2975 Bainbridge Avenue,The Bronx,NY,10458,40.870969534249,-73.884495991895,,,,,100,70,,,3746.0,census_geocoder
2635,Musa Mosque,633 East 189th Street,The Bronx,NY,10458,40.856931630367,-73.884986092531,,,,,94,95,,,3706.0,census_geocoder
2636,Masjid Barakakat ul islamia,841 East 167th Street,The Bronx,NY,10459,40.826387491103,-73.898345844761,,,,,100,89,,,3754.0,census_geocoder
2637,Masjid Salam,911 Longwood Avenue,New York,NY,10459,40.818540101387,-73.899818980577,,-,No Basic Information,,100,92,,,323.0,census_geocoder
2638,Masjid Sidiki,1462 Boston Road,The Bronx,NY,10459,40.834065953629,-73.895083375712,,,,,100,79,,,3752.0,census_geocoder
2639,Togolese Islamic Center,1201 Southern Boulevard,The Bronx,NY,10459,40.8286035004,-73.891968151773,,,,,100,89,,,3682.0,census_geocoder
2640,Adam Mosque,1722 Adams Street,The Bronx,NY,10460,40.840897309484,-73.870857250435,,,,,96,80,,,3738.0,census_geocoder
2641,Masjid al-Ummah: Community Mosque,793 Elsmere Place,The Bronx,NY,10460,40.843086468658,-73.888020182497,,,,,,,,,3750.0,census_geocoder
2642,Baitul Maamur jame Masjid,1511 Saint Peters Avenue,The Bronx,NY,10461,40.839880068094,-73.846703203159,,,,,90,90,,,3730.0,census_geocoder
2643,Morris Park Masjid,1068 Pierce Avenue,The Bronx,NY,10461,40.845889821008,-73.851514635118,,,,,86,85,,,3745.0,census_geocoder
2644,Pelham Bay Al - Madina Jame Masjid,2812 Dudley Avenue,The Bronx,NY,10461,40.839373297763,-73.835716258322,,,,,86,90,,,3689.0,census_geocoder
2645,Al-Janed Islamic Center,984 Intervale ave,Bronx,NY,10462,40.822615278645,-73.896798473724,,-,No Basic Information,,,,,,895.0,census_geocoder
2646,Baitul Abrar Masjid,1860 Archer Street,The Bronx,NY,10462,40.837721590963,-73.864429914802,,,,,100,96,,,3731.0,census_geocoder
2647,Baitul Aman Islamic Center,2351 New Bold ave,Bronx,NY,10462,40.834046587063,-73.846766127296,,-,No Basic Information,,92,87,,,970.0,census_geocoder
2648,Bangla Bazar Masjid,1351 Odell Street,Bronx,NY,10462,40.834852371019,-73.854030076901,,2008,,"https://www.bangladeshcircle.com/bangladesh-business-directory/3439/bangla-bazaar-jame-masjid/#:~:text=Bangla%20Bazaar%20Jame%20Masjid%20(Bangla,mosque%20is%20a%20residential%20home.",93,98,,,351.0,census_geocoder
2649,Bronx Muslim Center,702 Rhinelander,Bronx,NY,10462,40.847468154984,-73.866765240044,,1998,,https://propertyinformationportal.nyc.gov/parcels/parcel/2040500039,96,87,,,1015.0,census_geocoder
2650,Darus Sunnah New York ( Madrasha+Masjid),1861 Wallace Avenue,The Bronx,NY,10462,40.847467314285,-73.864139880429,,,,,95,75,,,3721.0,census_geocoder
2651,Gulzar e Madinah Mosque,2162 Muliner Avenue,The Bronx,NY,10462,40.85588600203,-73.861871450298,,,,,91,84,,,3729.0,census_geocoder
2652,Islamic Cultural Center-North,2044 Benedict ave,Bronx,NY,10462,40.834408333417,-73.856504264017,,2011,,https://propertyinformationportal.nyc.gov/parcels/parcel/2039320064,93,98,,,1410.0,census_geocoder
2653,Madni Masjid,834 Brady ave,Bronx,NY,10462,40.852261960376,-73.862767879973,,2004,,https://propertyinformationportal.nyc.gov/parcels/parcel/2042940028,92,85,,,1537.0,census_geocoder
2654,Masjid Taqwa Islamic Center,1510 Parker Street,The Bronx,NY,10462,40.837549985835,-73.849081935505,,,,,91,,,,3751.0,census_geocoder
2655,PIC (Parkchester Islamic Center),1375 Virginia Avenue,The Bronx,NY,10462,40.835267131586,-73.862055063163,,,,,99,97,,,3690.0,census_geocoder
2656,Shahjalal Islamic Center,1924 McGraw Avenue,The Bronx,NY,10462,40.834574628038,-73.860743260088,,,,,93,97,,,3688.0,census_geocoder
2657,Riverdale Islamic Center,3058 Godwin Terrace Suite 3,Bronx,NY,10463,40.878643710182,-73.906255206654,,2026,,https://riverdalemuslimcenter.org/about,92,99,,,2150.0,census_geocoder
2658,The Abrar Mosque,3016 Bailey Avenue,The Bronx,NY,10463,40.876796174251,-73.903370085465,,,,,100,97,,,3684.0,census_geocoder
2659,Gawsiyah Mosque,3001 Barkley Avenue,The Bronx,NY,10465,40.832143943775,-73.824330163675,,,,,63,,,,3719.0,census_geocoder
2660,Masjid Ibrahimi,3162 Philip Avenue,The Bronx,NY,10465,40.830351162686,-73.818364360321,,,,,56,81,,,3753.0,census_geocoder
2661,Muna center of throggs neck,2878 Sampson Avenue,The Bronx,NY,10465,40.820155184458,-73.818826338103,,,,,49,79,,,3718.0,census_geocoder
2662,Al-Huda Islamic Center,3979 White Plains rd,Bronx,NY,10466,40.888015428145,-73.860422080948,,2012,,,89,93,,,140.0,census_geocoder
2663,"JAMHIYATU ANSARU-DEEN, INC.",725 East 221st Street,The Bronx,NY,10466,40.884803648843,-73.861263046379,,,,,91,92,,,3761.0,census_geocoder
2664,Masdjid Muslim community,3960 Bronxwood Avenue,The Bronx,NY,10466,40.885689152069,-73.854791093173,,,,,85,86,,,3763.0,census_geocoder
2665,MASJID ANSARUDEEN ISLAMIC CENTER,641 East 224th Street,The Bronx,NY,10466,40.887691662509,-73.862515206921,,,,,92,90,,,3758.0,census_geocoder
2666,Ahmadiyya Mosque,3421 White Plains Road,New York,NY,10467,40.875398805308,-73.867120867548,,2006,,https://propertyinformationportal.nyc.gov/parcels/parcel/2046280057,100,92,,,546.0,census_geocoder
2667,Allerton Islamic Center,759 Allerton Avenue,The Bronx,NY,10467,40.865536469329,-73.865064757855,,,,,90,95,,,3733.0,census_geocoder
2668,Alruqen Alyamani Mosque,3305 Wallace Avenue,The Bronx,NY,10467,40.872958246206,-73.864302287484,,,,,96,85,,,3732.0,census_geocoder
2669,DARUL AHNAF NEW YORK,3091 Decatur Avenue,The Bronx,NY,10467,40.871539987883,-73.878170005229,,,,,100,82,,,3725.0,census_geocoder
2670,Darul Aman Islamic center,3305 Cruger Avenue,The Bronx,NY,10467,40.873462677346,-73.866236781529,,,,,98,81,,,3723.0,census_geocoder
2671,Masjid e Hamza,3417 Knox Place,The Bronx,NY,10467,40.881631243364,-73.883951555298,,,,,97,90,,,3749.0,census_geocoder
2672,Masjid Quba,3573 Rochambeau ave,Bronx,NY,10467,40.883178458027,-73.878861880142,,2013,,https://propertyinformationportal.nyc.gov/parcels/parcel/2033280161,98,88,,,181.0,census_geocoder
2673,North Bronx Islamic Center,3156 Perry Avenue,Bronx,NY,10467,40.87376237129,-73.877809337129,,1996,,"https://www.norwoodnews.org/demand-already-high-for-norwoods-newly-opened-islamic-center/#:~:text=Twenty%2Dfive%20years%20ago%2C%20Mohammed,three%2Dstory%20home%20once%20stood.",100,92,,,202.0,census_geocoder
2674,Al Haram Masjid USA INC.,3134 East 205th Street,The Bronx,NY,10468,40.8739852,-73.8770893,,,,,100,90,,,3737.0,nominatim
2675,Bronx Muslim Center USA Inc,2531 Davidson Avenue,The Bronx,NY,10468,40.864846856621,-73.900763660256,,,,,100,88,,,3727.0,census_geocoder
2676,Gambien Islamic Society,2537 Grand Concourse,The Bronx,NY,10468,40.863431049639,-73.896695171345,,,,,100,98,,,3720.0,census_geocoder
2677,Omar Mosque,2535 Grand Concourse,The Bronx,NY,10468,40.863383816127,-73.896730714563,,,,,100,98,,,3691.0,census_geocoder
2678,ISLAMIC CENTER FAIZAN-E-MADINAH,926 Allerton Avenue,The Bronx,NY,10469,40.865466717694,-73.86041139928,,,,,86,93,,,3756.0,census_geocoder
2679,Masjid Noor-Ul-Huda,3033 Young ave,Bronx,NY,10469,40.870022518149,-73.848048620013,,2014,,"https://www.causeiq.com/organizations/masjid-noor-ul-huda-islamic-center,270654281/",80,89,,,1930.0,census_geocoder
2680,Sultan Jamia Mosque,2501 Laconia Avenue,The Bronx,NY,10469,40.863056425176,-73.855935424671,,,,,86,80,,,3685.0,census_geocoder
2681,"Bronx Islamic Cultural Center Masjid Bilal, Inc.",1227 Saint Lawrence Avenue,The Bronx,NY,10472,40.830621500952,-73.867102638613,,,,,91,94,,,3728.0,census_geocoder
2682,Darul Iman Mosque,1141 Ward Avenue,The Bronx,NY,10472,40.827284581562,-73.877036213884,,,,,95,,,,3722.0,census_geocoder
2683,Islamic Council Of New York Inc. Masjid Al Gafar,1138 Ward Avenue,The Bronx,NY,10472,40.827256468184,-73.876875881064,,,,,,,,,3762.0,census_geocoder
2684,Parkchester Jame Masjid,1203 Virginia Avenue,Bronx,NY,10472,40.830727704228,-73.860687359357,,1987,,https://www.facebook.com/BronxCB9/posts/catching-up-with-the-parkchester-jame-masjid-established-in-1987/2328477997409114/,92,94,,,324.0,census_geocoder
2685,The Bronx Islamic Society,1726 East 172nd Street,The Bronx,NY,10472,40.832405625197,-73.870015692428,,,,,99,94,,,3683.0,census_geocoder
2686,Unionport Jame Masjid,2126 Watson Ave,New York,NY,10472,40.829416419765,-73.852734360092,,2022,,https://propertyinformationportal.nyc.gov/parcels/parcel/2038080020,,89,,,331.0,census_geocoder
2687,Castlehill ideal Islamic center,2166 Turnbull Avenue,The Bronx,NY,10473,40.823823632708,-73.850204311183,,,,,79,85,,,3726.0,census_geocoder
2688,Soundview Mosque,1749 Seward Avenue,The Bronx,NY,10473,40.818899056694,-73.865462900646,,,,,62,83,,,3687.0,census_geocoder
2689,Jama Masjid Babu Zulfiqar,85 Mount Hope Road,Mahopac,NY,10541,41.372451196219,-73.730170953317,,,,,,60,,,3926.0,census_geocoder
